"","PlotKey","SiteKey.x","SiteID.x","SiteName","PlotID.x","EstablishDate","Season.x","State","County","Directions","AvgPrecip_mm","EcolSite","Soil","ParentMaterial","Slope","Aspect","ESD_SlopeShape","LandscapeType","LandscapeTypeSecondary","MgtUnit","GPSCoordSys","Datum","Zone","Easting","Northing","Elevation_m","RecentWeatherPast12","RecentWeatherPrevious12","DisturbWildfire","DisturbRodents","DisturbMammals","DisturbWater","DisturbWind","DisturbWaterSoilDep","DisturbWindSoilDep","DisturbUndgroundUtils","DisturbOverhdTransLines","DisturbOther","DisturbOtherDesc","WildlifeUse","MgtHistory","OffsiteInfluences","Comments","SpeciesList","DensityList","ESD_Series","Longitude","Latitude","day","lekking","nesting","spring","summer","brood.early","brood.late","winter","acres","Unit_No","Funding","Year_Comp","Treatment","relative.sampling","prism.precip.mm","precip.regime","SiteKey.y","SiteID.y","PlotID.y","Season.y","MethodCategory","IndicatorCategory","Duration","Indicator","HitCategory","Line_n","HitPctAvg","HitPctStDev","year","category","indicator.name","season"
"4006","1707121546005638","1507281546597468","BH-PJ","Bodie Hills P-J","107",2017-07-13,"20170101_20171231","CA","Mono",NA,0,"UNKNOWN",NA,NA,8.75,"310","VV","Hills/Mountains*","Summit",NA,"UTM","NAD 83","11S",312007,4219848,2488,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,"ACHY;ACTH7;PHHU;ERSPR;AF519;AGGL;CREC;CRYPT;PHLO2;ARTRV;ASPU9;CACO34;CRAC2;ELEL5;ERWI;LECI4;MEST;ERIOGPF;CHENO;PHDI3;PHHO;PUTR2;RIVE;SH000;SIBE4;SYRO;TECA2;","ARTRV;PUTR2;RIVE;SH000;TECA2;",NA,-119.144211676799,38.1069058832184,194,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,400.5,"mesic","1507281546597468","BH-PJ","107","20170101_20171231","Cover","GrowthHabitCategory2","Perennial","Forb/herb","Any Hit",3,16.6666666666667,0.100664459136943,2017,"Meeting","Non-invasive Perennial Forb Cover  (%, any hit)","summer"
"4007","170713125039134","1507281546597468","BH-PJ","Bodie Hills P-J","113",2017-07-13,"20170101_20171231","CA","Mono",NA,0,"UNKNOWN",NA,NA,3.49000000953674,"308","CC","Flat Plain",NA,NA,"UTM","NAD 83","11S",312423,4221880,2554,NA,NA,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"deer poop",NA,NA,"sage grouse poop","ACHY;ACOC3;NABR;GADE2;CRAM3;ALLIU;ARTR2;ASPU9;CAREX;ELEL5;ERCA8;GARA2;LECI4;LOMAT;MEST;TRAN;PHHO;PHHU;PHST11;POSE;PUTR2;SENEC;ARCA13;VIOLA;","ARTR2;PUTR2;ARCA13;",NA,-119.140004151325,38.1252934062338,194,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,400.5,"mesic","1507281546597468","BH-PJ","113","20170101_20171231","Cover","GrowthHabitCategory2","Perennial","Forb/herb","Any Hit",3,15.3333333333333,0.0832666399786453,2017,"Meeting","Non-invasive Perennial Forb Cover  (%, any hit)","summer"
"4008","1707280841585309","1707111439474407","BFL","Big Flat","17",2017-07-28,"20170101_20171231","CA","Mono",NA,0,"UNKNOWN",NA,NA,1.75,"314","LL","Floodplain/Flood basin",NA,NA,"UTM","NAD 83","11S",318809,4241033,2422,NA,NA,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Rodent and cow scat.",NA,NA,NA,"ACOC3;ACTH7;ASTRAAF;ARHO2;ARTR2;CHVI8;ELEL5;ERMI4;ERNA10;ERUM;GARA2;GIIN2;LECI4;LIPU11;LUAR3;PHST11;PLSP7;PUTR2;TECA2;ARAR8;ACHY;KOMA;","ARTR2;PUTR2;TECA2;ERNA10;CHVI8;JUOS;",NA,-119.072080464701,38.2991026539924,209,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,532.400024414062,"mesic","1707111439474407","BFL","17","20170101_20171231","Cover","GrowthHabitCategory2","Perennial","Forb/herb","Any Hit",3,23.3333333333333,0.110151410945722,2017,"Meeting","Non-invasive Perennial Forb Cover  (%, any hit)","summer"
"4009","1707291349159094","1207250823078707","OP","Overland Pass","47",2017-07-30,"20170101_20171231","NV","White Pine",NA,0,"UNKNOWN",NA,NA,15,"65","VV","Floodplain/Flood basin","Other",NA,"UTM","NAD 83","11S",619881,4427530,2091,NA,NA,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"rodent burrows and horse poop found on plot",NA,NA,NA,"ACHY;ACMI2;ACTH7;AF000;ASCO12;AGFR;AGGL;ALDE;ARMU;ARSO2;BASA3;BRTE;CANU3;CHFR3;CHVI8;CLSE;COLLO;COUM;CRAC2;CRHU2;DEPI;ELEL5;ERNA10;GIIN2;HAPA;HECO26;JUOS;LASE;LECI4;LINUM;LIRU4;MACA2;MIGR;NIAT;PAMU11;LUPINPF;ASTRAPF;PF274;IPCO5;PHHO;PHLO2;PIMO;POSE;PSSP6;RACO3;SAMI3;SIAL2;SYOR2;TECA2;SATR12;CACR11;DEAN;","JUOS;PIMO;CHVI8;TECA2;SYOR2;",NA,-115.595819397775,39.9894462004923,211,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,351.779998779297,"mesic","1207250823078707","OP","47","20170101_20171231","Cover","GrowthHabitCategory2","Perennial","Forb/herb","Any Hit",3,16.6666666666667,0.0115470053837927,2017,"Meeting","Non-invasive Perennial Forb Cover  (%, any hit)","summer"
"4010",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Meeting","Non-invasive Perennial Forb Cover  (%, any hit)","summer"
"4011",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Meeting","Non-invasive Perennial Forb Cover  (%, any hit)","summer"
"4012",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Meeting","Non-invasive Perennial Forb Cover  (%, any hit)","summer"
"4013",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Meeting","Non-invasive Perennial Forb Cover  (%, any hit)","summer"
"4014",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Meeting","Non-invasive Perennial Forb Cover  (%, any hit)","summer"
"4015",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Meeting","Non-invasive Perennial Forb Cover  (%, any hit)","summer"
"4016","1107201147006674","1205151046372799","PN","Pine Nut Mountains","09",2011-06-21,"20110101_20111231","NV","Douglas",NA,0,"UNKNOWN",NA,NA,12,"90","LL","Fan Piedmont","Other",NA,"UTM","WGS84","11S",289895,4329895,1752,NA,NA,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Small rabbit poop beneath shrubs, cow patties throughout site.","Besides cow patties, no clear indication of grazing.",NA,NA,"ASTRAAF;MISU2;MINAM2;LASE;ARTRV;BRTE;CRCI2;ELEL5;EPVI;ERBA7;ERNA10;ERUM;GIMO;LAGL;MEAL6;LUPINPF;ACHNA;PIMO;PLSP7;PRAN2;PUTR2;RIVE;SH000;SIAL2;","ARTRV;PUTR2;PRAN2;EPVI;RIVE;SH000;TR000;PIMO;",NA,-119.429415201175,39.0928942035901,172,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,"Pre-treatment",297.829986572266,"arid","1205151046372799","PN","09","20170101_20171231","Cover","SpeciesTag","Perennial","Sagebrush","Any Hit",3,4,0.0692820323027551,2017,"Not Meeting","Sagebrush Cover  (%, any hit)","summer"
"4017","1107201147006674","1205151046372799","PN","Pine Nut Mountains","09",2011-06-21,"20110101_20111231","NV","Douglas",NA,0,"UNKNOWN",NA,NA,12,"90","LL","Fan Piedmont","Other",NA,"UTM","WGS84","11S",289895,4329895,1752,NA,NA,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Small rabbit poop beneath shrubs, cow patties throughout site.","Besides cow patties, no clear indication of grazing.",NA,NA,"ASTRAAF;MISU2;MINAM2;LASE;ARTRV;BRTE;CRCI2;ELEL5;EPVI;ERBA7;ERNA10;ERUM;GIMO;LAGL;MEAL6;LUPINPF;ACHNA;PIMO;PLSP7;PRAN2;PUTR2;RIVE;SH000;SIAL2;","ARTRV;PUTR2;PRAN2;EPVI;RIVE;SH000;TR000;PIMO;",NA,-119.429415201175,39.0928942035901,172,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,"Pre-treatment",297.829986572266,"arid","1205151046372799","PN","09","20170101_20171231","Cover","SpeciesTag","All","Sagebrush","Any Hit",3,4,0.0692820323027551,2017,"Not Meeting","Sagebrush Cover  (%, any hit)","summer"
"4018","1107201147006674","1205151046372799","PN","Pine Nut Mountains","09",2011-06-21,"20110101_20111231","NV","Douglas",NA,0,"UNKNOWN",NA,NA,0,NA,NA,NA,NA,NA,"UTM","WGS84","11S",289895,4329895,1752,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,"AAFF;ACHY;AF301;AF303;AF305;AF306;ARTRW8;BRTE;CANU3;CRCI2;CRYPT;ELEL5;EPVI;ERCI6;ERNI4;LUAR3;MEAL6;PF306;PF307;PHACE;PLSP7;PRAN2;PUTR2;RIVE;SIAL2;","PPSH;PUTR2;PRAN2;EPVI;RIVE;ARTRW8;PPTR;PIMO;",NA,-119.429415201175,39.0928942035901,172,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,"Pre-treatment",297.829986572266,"arid","1205151046372799","PN","09","20170101_20171231","Cover","SpeciesTag","Perennial","Sagebrush","Any Hit",3,4,0.0692820323027551,2017,"Not Meeting","Sagebrush Cover  (%, any hit)","summer"
"4019","1107201147006674","1205151046372799","PN","Pine Nut Mountains","09",2011-06-21,"20110101_20111231","NV","Douglas",NA,0,"UNKNOWN",NA,NA,0,NA,NA,NA,NA,NA,"UTM","WGS84","11S",289895,4329895,1752,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,"AAFF;ACHY;AF301;AF303;AF305;AF306;ARTRW8;BRTE;CANU3;CRCI2;CRYPT;ELEL5;EPVI;ERCI6;ERNI4;LUAR3;MEAL6;PF306;PF307;PHACE;PLSP7;PRAN2;PUTR2;RIVE;SIAL2;","PPSH;PUTR2;PRAN2;EPVI;RIVE;ARTRW8;PPTR;PIMO;",NA,-119.429415201175,39.0928942035901,172,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,"Pre-treatment",297.829986572266,"arid","1205151046372799","PN","09","20170101_20171231","Cover","SpeciesTag","All","Sagebrush","Any Hit",3,4,0.0692820323027551,2017,"Not Meeting","Sagebrush Cover  (%, any hit)","summer"
"4020","1107211125223016","1205151046372799","PN","Pine Nut Mountains","20",2011-06-23,"20110101_20111231","NV","Douglas",NA,0,"UNKNOWN",NA,NA,1.75,"0","LL","Flat Plain",NA,NA,"UTM","WGS84","11S",291178,4324140,1652,NA,NA,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"dried cow pies found.",NA,NA,NA,"ACHY;ERIOG;AMTE3;ARTRV;ATCA2;BRTE;CRCI2;CRPT;DEPI;DESO2;ELEL5;EPNE;ERSP3;GIIN2;GIMO;GRSP;LAGL5;LASE;LECI4;MAGL3;MEAL6;PLSP7;SIAL2;SPAM2;SH000;ONAGRA;CACL4;ASCU4;","ARTRV;ATCA2;SH000;TECA2;",NA,-119.412826683889,39.0413886544073,174,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,"Pre-treatment",276.279998779297,"arid","1205151046372799","PN","20","20170101_20171231","Cover","SpeciesTag","Perennial","Sagebrush","Any Hit",3,8,0.04,2017,"Not Meeting","Sagebrush Cover  (%, any hit)","summer"
"4021","1107211125223016","1205151046372799","PN","Pine Nut Mountains","20",2011-06-23,"20110101_20111231","NV","Douglas",NA,0,"UNKNOWN",NA,NA,1.75,"0","LL","Flat Plain",NA,NA,"UTM","WGS84","11S",291178,4324140,1652,NA,NA,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"dried cow pies found.",NA,NA,NA,"ACHY;ERIOG;AMTE3;ARTRV;ATCA2;BRTE;CRCI2;CRPT;DEPI;DESO2;ELEL5;EPNE;ERSP3;GIIN2;GIMO;GRSP;LAGL5;LASE;LECI4;MAGL3;MEAL6;PLSP7;SIAL2;SPAM2;SH000;ONAGRA;CACL4;ASCU4;","ARTRV;ATCA2;SH000;TECA2;",NA,-119.412826683889,39.0413886544073,174,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,"Pre-treatment",276.279998779297,"arid","1205151046372799","PN","20","20170101_20171231","Cover","SpeciesTag","All","Sagebrush","Any Hit",3,8,0.04,2017,"Not Meeting","Sagebrush Cover  (%, any hit)","summer"
"4022","1107211125223016","1205151046372799","PN","Pine Nut Mountains","20",2011-06-23,"20110101_20111231","NV","Douglas",NA,0,"UNKNOWN",NA,NA,0,NA,NA,NA,NA,NA,"UTM","WGS84","11S",291178,4324140,1652,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,"ARTRW8;ACHY;AF306;AF453;AF454;AMARA;ARTRT;ASTRA;ATCA2;BRTE;CACH12;CHAL7;DEPI;ELEL5;EPNE;ERCI6;ERSP3;GIIN2;LASE;LECI4;MECO2;ORCO5;PLSP7;PPSH;PRFA;SIAL2;SPAM2;STEX;TECA2;TEGL;","ARTRT;ARTRW8;ATCA2;EPNE;PPSH;PRFA;TECA2;TEGL;",NA,-119.412826683889,39.0413886544073,174,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,"Pre-treatment",276.279998779297,"arid","1205151046372799","PN","20","20170101_20171231","Cover","SpeciesTag","Perennial","Sagebrush","Any Hit",3,8,0.04,2017,"Not Meeting","Sagebrush Cover  (%, any hit)","summer"
"4023","1107211125223016","1205151046372799","PN","Pine Nut Mountains","20",2011-06-23,"20110101_20111231","NV","Douglas",NA,0,"UNKNOWN",NA,NA,0,NA,NA,NA,NA,NA,"UTM","WGS84","11S",291178,4324140,1652,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,"ARTRW8;ACHY;AF306;AF453;AF454;AMARA;ARTRT;ASTRA;ATCA2;BRTE;CACH12;CHAL7;DEPI;ELEL5;EPNE;ERCI6;ERSP3;GIIN2;LASE;LECI4;MECO2;ORCO5;PLSP7;PPSH;PRFA;SIAL2;SPAM2;STEX;TECA2;TEGL;","ARTRT;ARTRW8;ATCA2;EPNE;PPSH;PRFA;TECA2;TEGL;",NA,-119.412826683889,39.0413886544073,174,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,"Pre-treatment",276.279998779297,"arid","1205151046372799","PN","20","20170101_20171231","Cover","SpeciesTag","All","Sagebrush","Any Hit",3,8,0.04,2017,"Not Meeting","Sagebrush Cover  (%, any hit)","summer"
"4024",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not Meeting","Sagebrush Cover  (%, any hit)","summer"
"4025",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not Meeting","Sagebrush Cover  (%, any hit)","summer"
"4026",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not Meeting","Sagebrush Cover  (%, any hit)","summer"
"4027",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not Meeting","Sagebrush Cover  (%, any hit)","summer"
"4028","1107221257333624","1205151046372799","PN","Pine Nut Mountains","41",2011-06-30,"20110101_20111231","NV","Douglas",NA,0,"UNKNOWN",NA,NA,0,NA,NA,NA,NA,NA,"UTM","WGS84","11S",290202,4320639,1684,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,"ACSP12;ARAR8;ARTRW8;BRTE;CHWA2;ELEL5;EPNE;JUOS;PIMO;PLSP7;POSE;PPSH;PRAN2;PUTR2;TECA2;","ARAR8;ARTRW8;EPNE;JUOS;PIMO;PPSH;PRAN2;PUTR2;TECA2;",NA,-119.42301753301,39.0096345520097,181,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,"Pre-treatment",272.010009765625,"arid","1205151046372799","PN","41","20170101_20171231","Cover","SpeciesTag","All","Sagebrush","Any Hit",3,4,0.04,2017,"Not Meeting","Sagebrush Cover  (%, any hit)","summer"
"4029","1107221257333624","1205151046372799","PN","Pine Nut Mountains","41",2011-06-30,"20110101_20111231","NV","Douglas",NA,0,"UNKNOWN",NA,NA,0,NA,NA,NA,NA,NA,"UTM","WGS84","11S",290202,4320639,1684,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,"ACSP12;ARAR8;ARTRW8;BRTE;CHWA2;ELEL5;EPNE;JUOS;PIMO;PLSP7;POSE;PPSH;PRAN2;PUTR2;TECA2;","ARAR8;ARTRW8;EPNE;JUOS;PIMO;PPSH;PRAN2;PUTR2;TECA2;",NA,-119.42301753301,39.0096345520097,181,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,"Pre-treatment",272.010009765625,"arid","1205151046372799","PN","41","20170101_20171231","Cover","SpeciesTag","Perennial","Sagebrush","Any Hit",3,4,0.04,2017,"Not Meeting","Sagebrush Cover  (%, any hit)","summer"
"4030","1107221257333624","1205151046372799","PN","Pine Nut Mountains","41",2011-06-30,"20110101_20111231","NV","Douglas",NA,0,"UNKNOWN",NA,NA,2,"90","CL","Fan Piedmont",NA,NA,"UTM","WGS84","11S",290202,4320639,1684,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,"jackrabbits and scat seen on plot.","control plot",NA,"old road passing NW to SE through plot","ACSP12;CHWA2;MISU2;PHCU;ALDE;ARARL3;BRTE;CAPU16;CRCI2;CRPT;DEPI;ELEL5;EPNE;ERBA7;ERCI6;ERSP3;GARA2;GIMO;JUOS;LAGL5;LASE;MEAL6;NABR;PIMO;PLSP7;PUTR2;SIAL2;VUMI;","ARARL3;EPNE;JUOS;PIMO;PUTR2;",NA,-119.42301753301,39.0096345520097,181,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,"Pre-treatment",272.010009765625,"arid","1205151046372799","PN","41","20170101_20171231","Cover","SpeciesTag","All","Sagebrush","Any Hit",3,4,0.04,2017,"Not Meeting","Sagebrush Cover  (%, any hit)","summer"
"4031","1107221257333624","1205151046372799","PN","Pine Nut Mountains","41",2011-06-30,"20110101_20111231","NV","Douglas",NA,0,"UNKNOWN",NA,NA,2,"90","CL","Fan Piedmont",NA,NA,"UTM","WGS84","11S",290202,4320639,1684,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,"jackrabbits and scat seen on plot.","control plot",NA,"old road passing NW to SE through plot","ACSP12;CHWA2;MISU2;PHCU;ALDE;ARARL3;BRTE;CAPU16;CRCI2;CRPT;DEPI;ELEL5;EPNE;ERBA7;ERCI6;ERSP3;GARA2;GIMO;JUOS;LAGL5;LASE;MEAL6;NABR;PIMO;PLSP7;PUTR2;SIAL2;VUMI;","ARARL3;EPNE;JUOS;PIMO;PUTR2;",NA,-119.42301753301,39.0096345520097,181,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,"Pre-treatment",272.010009765625,"arid","1205151046372799","PN","41","20170101_20171231","Cover","SpeciesTag","Perennial","Sagebrush","Any Hit",3,4,0.04,2017,"Not Meeting","Sagebrush Cover  (%, any hit)","summer"
"4032",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not Meeting","Sagebrush Cover  (%, any hit)","summer"
"4033",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not Meeting","Sagebrush Cover  (%, any hit)","summer"
"4034",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not Meeting","Sagebrush Cover  (%, any hit)","summer"
"4035",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not Meeting","Sagebrush Cover  (%, any hit)","summer"
"4036",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not Meeting","Sagebrush Cover  (%, any hit)","summer"
"4037",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not Meeting","Sagebrush Cover  (%, any hit)","summer"
